# General
## Title
### Total Precipitation
## Abstract
### CMIP5
## Date
### 2021-02-24
## Date type
### Publication: Date identifies when the data was issued
## Unit
### m
## URL
### https://cds.climate.copernicus.eu/
## Data format
### CSV
## Keywords
### ERA5 : reanalysis : Copernicus : C3S : C3S Energy : WEMC
## Point of contact
### Individual name
#### Alberto Troccoli
### Electronic mail address
#### info@wemcouncil.org
### Organisation name
#### World Energy & Meteorology Council
### Role
#### Owner: Party that owns the resource
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### Creative Commons
## Citation(s)
### NA
## Temporal extent
## Begin date
### 1951-01-01-0000
## End date
### 2100-12-31-2100
## Temporal resolution
### 1 year
## Geographic bounding box
### westBoundLongitude -22.00
### eastBoundLongitude 45.00
### southBoundLatitude 27.00
### northBoundLatitude 72.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
## Statement
### The original data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu)
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
1961-12-31,1.3412505431511756,1.1755345078330182,1.4215887952053021,0.6956959994629961,0.7252066049532425,1.533598548459787,0.4444400615592797,0.7535854525443623,0.7379751814485368,0.6688055120506593,0.524338536047516,0.9025641158645739,0.7097850168386302,0.6185810486466732,0.9435272789524057,1.1163431954743306,0.6574132676040269,0.8992702627466265,1.4238848621465818,1.0227090946509327,0.0,0.5462667514129772,0.6902345816332429,0.5376477222330898,1.7952098714268503,0.766671651792622,0.0,0.6317598022627757,1.3803568666651156,0.6385914042598718,0.8374827580697817,0.7785789291571328,0.8393446577786394,0.7432080533174509,1.1939063023230032,0.8186327181905383,0.6899907758304844,0.9390260909070252
1962-12-31,1.342863539691514,1.1811401563236634,1.1397472646694051,0.7997762976424552,0.8427385206233036,1.3258552267250445,0.3286939356177245,0.7478400502739436,0.8704129746430541,0.652561194352138,0.7917260312595339,0.8659149274091864,0.5632103339559643,0.6162497460996054,0.7884143657820499,0.9434081299542271,0.6986020909731099,1.0918418927059332,1.4278586818091032,0.7382606655568148,0.0,0.7874700192188847,0.6993492564275732,0.8604710418586561,1.2391303408028034,0.7682269338111365,0.0,0.7810998533659544,1.239420537050093,0.785336240204477,0.5728907086789737,0.9917268979507212,0.8710419242095374,0.7306149580603816,0.9541221074931459,0.747765689216304,0.6912664600728604,0.9276881698277094
1963-12-31,1.2190762792944134,1.1932202901246929,1.1809557413469,0.8085794522465342,0.78009742971491,1.856273814566424,0.4352306188852964,0.814628329425908,0.9125980448906298,0.8971724339886682,0.6839138903154414,0.8849447347854552,0.7511542581795178,0.695569647488698,1.0440044080130593,1.0043585115795748,0.5645937102419695,1.092765212290302,1.1894429969262212,1.06422435373718,0.0,0.7553971039044367,0.8911053212088049,0.7584924131581171,1.4012067478092818,0.6894884119377374,0.0,0.85402438143798,1.4187329643118982,0.7344867838032341,0.9979483641407202,0.8715005860080652,0.7916744764674624,0.7996085036623058,1.3920248300872886,0.707519409644074,0.7460854257171832,1.0163231264864931
1964-12-31,1.095564360338133,0.9593565902155137,0.9389611163309849,0.7584724373912834,0.790961363764752,1.2673926909573272,0.46987189087453335,0.5779241540385807,0.647076213526649,0.6377094198422222,0.6240223533955798,1.0535529717475225,0.6200675884696725,0.690487322442145,0.8682792094403303,0.8324037086702264,0.4746505308553823,1.0357216439272101,1.466345935035912,0.9470037979700321,0.0,0.6057301202331438,0.7205112496886628,0.6237832358546314,1.054802236873049,0.7045597796137804,0.0,0.7211537443885373,1.2701150757007424,0.5999474619606011,0.6342392399556231,0.6578762720330961,0.6254302523772354,0.7693286848554757,0.9099351982259656,0.4995906632570375,0.7960147352383893,1.0132697580136514
1965-12-31,1.0902734848344073,0.9155477439116994,0.8829779226727531,0.7848595416824976,0.6544317142524899,1.374706761634803,0.3593574497977619,0.5827659253848615,0.7194748262220366,0.6982938284462219,0.5915824931159047,0.8284845313809115,0.790718455563044,0.580627973876957,0.9423180202313038,0.7694309922713884,0.4267315367596891,1.1693839825703183,1.3457158794520854,0.8245907072148769,0.0,0.5442587220556024,0.7617722329163822,0.5912002575158416,1.0425799048589741,0.640171245609851,0.0,0.7143968313868501,1.2378388607742719,0.5716816853092914,0.8614855395096441,0.5962450870349099,0.5562945890752709,0.5920063607821598,0.8833304707197067,0.48314030637500577,0.7425973567132774,1.071346451484911
1966-12-31,1.2565822343359254,1.388116689754506,1.2654095007736559,0.8351464557840417,0.7369810302322648,1.6687356820524215,0.4750024383680934,0.9590712466460225,0.9416339088918002,0.7126549573482391,0.8422169579278433,0.8631432507477362,0.5530391242473864,0.5784722117850846,0.8881844652854021,1.0742932620330887,0.7204709269606734,1.005340207820348,1.4389663518851232,0.9105424218520539,0.0,0.9926083431523864,0.803399044402692,0.9417073372601624,1.5422739192845731,0.7839004227441474,0.0,0.8117921791923783,1.0594368861890489,0.9611986738564651,0.6025484624562519,0.8510409952238558,0.8440129209761783,0.6847363455688084,1.2129892078574185,0.954821175137593,0.8915342916947413,0.9545980997930029
1967-12-31,1.1532895655066933,1.1716532091367438,1.2982982062755397,0.722187648711401,0.7483106902206358,1.4941841137808924,0.3258436707115443,0.766812456052356,0.8096509781588883,0.7463081010711422,0.8877367267648332,0.752159594332588,0.7430153882305963,0.7221494547040894,0.9244044343786676,1.1359834254228847,0.6820551857831711,1.0333869413023593,1.4675532041999864,1.146795688976426,0.0,0.9510303174914926,0.7295642998454548,0.956650690815022,1.5687365567774458,0.658687189327509,0.0,0.7601729252591138,1.1915526284848874,0.8396185842002312,0.9427493816013635,0.8449236106164649,0.7350440331896398,0.7993134330850472,1.433674797315194,0.8293427403675298,0.5810069091570182,0.9233210336733759
1968-12-31,1.351387093468583,1.2268509058374075,1.2663122811592034,0.7529079955613859,0.7667988817942105,1.4169287054383315,0.3810468148342089,0.9018374536121696,0.7666821892585012,0.6269151705845589,0.527136492901906,0.8674389117047014,0.7000224758156716,0.5036568635357003,0.9204507343969891,1.1228476013938706,0.7576249345649391,1.183420716903154,1.2918141896329984,1.0572838294945361,0.0,0.5291267013163153,0.7592269124228833,0.5425998501269256,1.6609825702124157,0.6999840021102124,0.0,0.7493607425431674,1.2263915358111062,0.6585295092470672,0.8987841198702861,0.7567097475158726,0.7843823839742793,0.6557131618530554,1.223514009851473,0.8149602392861511,0.7635020173915839,0.9449600952881738
1969-12-31,1.4325872758594362,0.8882054888742615,1.2786259851284127,0.7124523094938747,0.7977877363008004,1.4391209967040017,0.35114031163989184,0.509653037919269,0.6552257327048823,0.6232885871117178,0.3773430255454378,0.8855114515038697,0.7545488399311769,0.47998147315231143,0.9132293180755795,1.009415581705568,0.5981863983083686,1.0054127177956789,1.08260329781375,1.1012699054652775,0.0,0.4921569557177724,0.7571251740227634,0.42064050410158577,1.7074071419865005,0.8080728599690604,0.0,0.6542356266298832,0.9276665467144314,0.49593707411619725,1.0909648772428089,0.8003549075689527,0.85366525466832,0.5518623781957692,1.0243022961350732,0.5993589985683153,0.7271903798974487,0.9082647289205228
1970-12-31,1.3503883775472805,0.9992544383465917,1.2560555736690988,0.8241727786218225,0.7160698350699005,1.378354272228761,0.37688133670614987,0.7234019195918661,0.7687261209900154,0.7052518070481724,0.569606455133587,0.797767195860089,0.7834534080885686,0.576350901833979,0.9551315884868372,1.0191326671460024,0.6788811550930673,0.9721343807753371,1.3058643787550077,1.0081899608244174,0.0,0.6113368244841885,0.8603638949019482,0.6523292431657305,1.4063678024525996,0.7583128385580656,0.0,0.8093590030660525,1.2961655419587625,0.6338796058828386,0.899496052499199,0.7732728127455076,0.8302840331821776,0.7374806561241243,1.1611697716713965,0.7748108699501716,0.6683283534651377,0.9279139317987344
1971-12-31,1.0133204746087692,1.106974442454535,1.0009760792057436,0.9629596419902535,0.6157229220706567,1.595327694504748,0.3606054241571706,0.6446036093181847,0.8117847511421181,0.7887069759924893,0.6188396346548571,0.667335274096768,0.7106794393860583,0.6301183811782278,1.0280677011906934,0.9458503523622597,0.6401494532445441,1.1972677887810304,1.389242013358252,0.8660362293451809,0.0,0.6289185467845784,0.9202707279663743,0.6057569400195981,1.1483878807354424,0.6290059702718469,0.0,0.9174866474225479,1.2342047839634789,0.629119433228761,0.937278734438141,0.7677767218224796,0.7407010723496334,0.7383774582932869,1.192616184245834,0.7340824979462645,0.6817244391612,1.1170203888725574
1972-12-31,1.2250142235315125,1.3408057006202598,1.4452180163438635,0.7011877776019239,0.6494729997237991,1.4128073039467248,0.336286265669622,0.7583000270322575,0.7406852023383931,0.7647939925010497,0.6906740326246222,0.7611493784474649,0.6120238321826811,0.6369817295092575,0.9500836679845993,1.3761701253843723,0.8774525067279638,1.0589277306041325,1.182789579419359,1.144494196444164,0.0,0.7467371264564039,0.719483017464209,0.7320493979997303,1.7445593264630657,0.6444154601321112,0.0,0.730001402702943,1.2209754717415118,0.7179550419673605,0.7718509321931046,0.8459429995878309,0.8607104230816368,0.7838385565062015,1.6559994112103469,0.9657183333798565,0.5913666385621664,0.9463098083932138
1973-12-31,1.1637023013093402,1.2562905505871687,1.1443889564891883,0.9395653303866924,0.6848370131412331,1.6726926511090014,0.3843521279081944,0.7479189431325717,0.9145960888488699,0.8633710806239069,0.6044119244283018,0.8349601549376011,0.5088307260108962,0.5751076073245692,1.0122664577806948,1.054397507032316,0.6712668610068102,1.228315981176832,1.591022615478343,1.0006348789048198,0.0,0.7458124083934833,0.9263183810870453,0.7509868288195568,1.3406930687111782,0.6858002403028872,0.0,0.839344225175669,1.1950713650627205,0.7329398981074833,0.5437548974518164,0.7651325067507536,0.681389471369079,0.7884760926413656,1.2966257310837974,0.7480304871307681,0.7857068812764239,1.1159899520042984
1974-12-31,1.3688439840064812,1.2301794314051993,1.3140564467794507,0.8257626486534342,0.8358070022981028,1.6136096419391048,0.37779510869235744,0.6693713047642076,0.7665918132768644,0.6694038336942535,0.6965020410039519,0.8896757149320262,0.844941462302299,0.638975704129288,0.8729852120083995,1.076653258731906,0.717502880275846,1.1293448421533938,1.2842540607842259,1.089745252633672,0.0,0.6809037353023554,0.7862444702525052,0.7816013378019703,1.7312616756870514,0.7675185881723009,0.0,0.746383761832382,1.2809443296468241,0.5986017948838809,1.0964825724463343,0.9488855055661529,0.8984836497672689,0.6963240223931525,1.3022895867142992,0.7824411736755353,0.7162611287310503,0.8656892617583754
1975-12-31,1.518996688555175,1.2305473292659408,1.2267658371378456,0.7773456540354249,0.9628803811237993,1.5797541364038175,0.5406142469869103,0.8709863066493662,0.7845920273164723,0.8116934434668465,0.7253040667302428,0.9341006776392425,0.7821288951557964,0.6719581349369985,0.9307275726879429,1.072395658726031,0.7715155450465191,0.8497545296878353,1.4664528835636916,0.9618074909747114,0.0,0.8167681096812561,0.7566764743761621,0.7793597612274669,1.6762381185663204,0.9119335583153385,0.0,0.7543789773441395,1.2943302001415529,0.9320880437496784,0.9533557987934744,1.0743750801568637,0.9626850135678399,0.8421826085333145,1.3277282902228396,1.024733677941101,0.715312497328255,0.8799843222139035
1976-12-31,1.4324400244579047,1.3505495861682804,1.242851192830118,0.742156243899073,0.8825942990939645,1.7917130642075012,0.4031546179235504,0.9331677043071555,0.9165573373425769,0.6912690568717221,0.5601129636169202,0.9263639556651836,0.6393465743906924,0.5654614672460808,0.9859157450741588,1.1902388605025458,0.6964722376035979,0.9707255116289825,1.3371177185713468,1.1266491699653578,0.0,0.6714463573313468,0.7593278865546127,0.6624708760972019,1.4850902571021893,0.760977762209969,0.0,0.6611187701944243,1.1383357832031653,0.7467227755578868,0.7735082749882305,0.9290421490389212,0.8207185334174628,0.7452319895675505,1.429543601882134,0.8123139790451406,0.829367653816488,0.8962937201230908
1977-12-31,1.3037664935238273,1.1474837925341619,1.066872489055605,0.9060902383527708,0.7199663711799315,1.8125739766170745,0.23943380608867407,0.7790926363763271,0.9095662459702075,0.8097442108576035,0.6591598170260887,0.8258119045355554,0.6535058073670615,0.5810153927586509,0.9934344137595633,0.8891855362986909,0.4792744785496253,1.0497809754450573,1.5051472814594864,0.9508853570315998,0.0,0.6862781382369406,0.9853286144125682,0.7358257896699415,1.4754867042276196,0.793542837545983,0.0,0.8372589334343667,1.3030014359956743,0.6048841018065235,0.7966676005138971,0.5785416634564369,0.6827567325908658,0.7689721874210151,1.025836551111732,0.5826754126661281,0.633014348658707,1.0649566770589491
1978-12-31,1.3227560155261389,1.319116659739232,1.1287012341473468,0.7650790258445473,0.8615694535445758,1.5718106694754173,0.3945937973693585,0.7569562527001915,0.7943670806371349,0.7822103020347556,0.6467734418096127,0.9137086751113747,0.6664605845856464,0.6386914024990499,0.8924437081681218,1.0125674276910932,0.6325615773544441,1.151662532877325,1.3938556442591497,1.014069487324596,0.0,0.5782363592467,0.7523439687163094,0.633287632363769,1.40735017427395,0.7647641547653634,0.0,0.723718117962126,1.3420605790349633,0.667368599344575,1.0301002361454115,0.8808002981643063,0.7819294348469871,0.791119152343125,1.2480491525162674,0.7711606848773865,0.6913346169686228,0.9638530127435178
1979-12-31,0.7641067615637024,1.1492215653659303,0.8843678215455568,0.7859437497980373,0.6108030992735565,1.6790730364460522,0.46690717070581883,0.708815591058269,0.8431542115506355,0.8833755287255679,0.8354118708778552,0.5865652577942285,0.8284327427247038,0.7694481088604834,0.8863777026250378,0.8492668694178779,0.4481982936163857,1.2067170890029748,1.2105128088337138,0.9282004669067072,0.0,0.8230897435001946,0.8956600934224712,0.8327582910587541,1.0559328181237795,0.5200222311364037,0.0,0.7903684633919547,1.331450480346405,0.7098946853659985,1.1690449782193968,0.6288200198569944,0.5297248744304535,0.8328588995703149,1.2384289796122092,0.6177057531798474,0.7863323934027191,1.1302338338670497
1980-12-31,1.2695993095680345,1.1913351082624273,1.2575305876085963,0.8593634674695552,0.785977586369031,1.588360387472725,0.34987963536680367,0.7370535636230107,0.8245076562251219,0.6899743646304419,0.6063449300993299,0.7494002671835315,0.6207608247004457,0.6494964546415888,0.952003385378741,1.071817554685824,0.6051304236525601,1.0186489607692026,1.3173082697790506,1.0566206906736926,0.0,0.5584185704032212,0.8852291279024398,0.5674755726136442,1.6476194655885534,0.6393122069008538,0.0,0.7301481145235964,1.2928511545980697,0.6455235232360299,0.650013931897159,0.7885298864978746,0.7372166310746607,0.7205749910156639,1.2817965127450266,0.7284311557029302,0.7304065064990365,0.8774718066843308
1981-12-31,1.0511817031635629,0.9786649366977677,1.0048041351089956,0.8136690294765266,0.5566333441949506,1.245796949512727,0.3301012257516383,0.6854166673994345,0.8685213667218895,0.8061295388061036,0.8119081042438757,0.5722051057239457,0.5214223487316864,0.6936307803625325,0.7270241974531676,0.89232767008321,0.5745617536788579,1.0152406618235799,1.6011239543495035,0.8040935485032346,0.0,0.8800567404059961,0.7684110187061929,0.8379958260205604,1.297094131154275,0.5273696625805476,0.0,0.7721562894670684,1.5269443268227454,0.8115792154393578,0.426886269417717,0.6566574124673185,0.5713211575514572,0.8027148313792511,0.9648103800472768,0.7219021710823496,0.5731850767728065,0.9625255976071465
1982-12-31,1.2711552161863722,1.2144130583502681,1.1451976469670397,0.9726137623991338,0.8117025971116483,1.6844300733461557,0.36500216039608196,0.8003543055332926,0.9488831090203582,0.7701446813841949,0.9014263270225378,0.9539746170291239,0.49733476189333764,0.7422844629776195,0.9110198882932198,1.0723802006912553,0.7217731550192867,0.9697326816604601,1.4788144047529956,1.0417210981138327,0.0,0.8147124353257255,1.0204427911483005,0.8465586390206624,1.5518163149499162,0.8094059156478838,0.0,0.93914512169717,1.1400423229785246,0.725703986324582,0.5073293542183853,0.75551066465899,0.7493407642035637,0.7345986100109541,1.3722281485698946,0.8321710799142649,0.6531928315095392,0.9425629863482989
1983-12-31,1.178502865210772,1.064236623732506,1.1481987229729713,0.6861505644490712,0.7078379797382424,1.3930731728085717,0.4031040995437114,0.5934462721622061,0.6614332234391012,0.7018196265410923,0.6211692274109896,0.7563258141061332,0.7416396209759637,0.5974715375929949,0.9058982539874735,1.0089314503500748,0.551633966657991,1.0842447642586879,1.4125150579821573,1.0415484372024175,0.0,0.6209583486859763,0.6358937925678863,0.6481339083713277,1.4915560276731339,0.7846744882691526,0.0,0.7022067443275742,1.4559011385240703,0.5556295129631277,0.8935496961022235,0.6333802877664163,0.7528105460928869,0.7622827193716265,1.3177055375701663,0.6994765307611357,0.6234022804547535,0.9845245058628413
1984-12-31,1.2683726338552883,1.122020839204914,1.2453063450077928,0.7820629906151663,0.8275923098206646,1.4895468681502078,0.3416381295351424,0.7672973671328518,0.7870321600398787,0.8671744307084253,0.9027034207319072,0.7947663092339652,0.7372955980903909,0.7240920659065992,0.8745607099239724,1.112882426069472,0.642592274883538,1.0667286679544687,1.4967269475864582,1.015839078097248,0.0,0.7319107665294664,0.6744977745063261,0.8067708206366807,1.388439200858054,0.7670458454065507,0.0,0.7618108668754422,1.2488164005729399,0.6611420315713405,1.0025980239000247,0.7769491822776476,0.8481592739411546,0.7778264332289496,1.289653937928916,0.7555712674477442,0.622373683427928,0.9279509646814409
1985-12-31,1.5689714474418877,1.1163680011308905,1.2641436494432647,0.762067861117985,0.791643652040185,1.756673697641855,0.35497724081423965,0.7568304985755009,0.7970139716174303,0.6745173789004177,0.6614897605765229,0.8565503810678707,0.7079436689073628,0.60184956797042,1.0909836495308047,1.1083159145562622,0.7340422098822681,1.040384605546483,1.3505799119340127,1.138787353642588,0.0,0.7228431164214104,0.7043416017703622,0.7291589941266426,1.7114675541244215,0.8573029616065435,0.0,0.7317025341998616,1.1324869047701118,0.8097021276550725,0.7063534052418026,0.8843695443392844,0.8169165206717645,0.6997891174593829,1.190898971726674,0.8978939131635284,0.7030463737328663,0.8919885805103486
1986-12-31,1.216520226656651,1.1484241509831266,1.1054091216351105,0.9105152195710438,0.6986632641586696,1.6935518312208038,0.2864677030114665,0.7631633615183779,0.8562333876170614,0.7937718277364331,0.8618738812260212,0.6908034941990875,0.6613804648262421,0.7573490895499152,0.9871001393049971,0.9933425617112455,0.5867037345511347,1.1779640414136936,1.3606156300559635,0.9844243769370408,0.0,0.7682938460688545,0.8646609450372569,0.8153559252259346,1.5222009874192428,0.6108022337212566,0.0,0.840136850029153,1.1800420119940176,0.6609985944308951,0.8080287942550473,0.7090972619455174,0.6088838696092899,0.7886308604953215,1.1337508426180651,0.692112217472876,0.6822092426082101,1.0545177045498684
1987-12-31,1.1449849993941992,1.1843994997961056,1.0858332788931317,0.9077298756552877,0.7628771302974588,1.5207870629532887,0.4597262708152545,0.8157463586419273,0.8562500596993281,0.7821069249014567,0.7667290017190724,0.747406148151828,0.5861346707974351,0.6901159744154646,0.8812258048562958,0.9954210861853413,0.7927643919652696,1.0768242705290598,1.3630441421678736,0.8900341921964633,0.0,0.8703058651180557,0.9384926458688474,0.8121495778080697,1.1713294758061399,0.6852266503161079,0.0,0.8688334907484717,1.3349167914930475,0.9151948325515042,0.8088359674290629,0.8655803113783637,0.7762449068123075,0.7575560070149288,1.170320147575843,0.972598000273619,0.6301289363764061,1.092035705608926
1988-12-31,1.4603320367199704,1.3822462052606315,1.4653673062375034,0.8469246389057855,0.8310661919475315,1.5547701767951922,0.3911410861686658,0.8730243218760915,0.8959677800904275,0.8192836339942684,0.799173566127799,0.8783893707438646,0.5533394666242643,0.6137372042534683,0.9398806357236339,1.2808230346367173,0.7872738183661211,1.2543450018344389,1.238738890161404,0.9338720089661812,0.0,0.807219994106622,0.8174837401491474,0.8656456437856127,1.6320899608336312,0.8887785353523405,0.0,0.8183746772126281,1.229298368085288,0.7523842991647015,0.7023085718826443,0.9628591721496356,0.9435608045810757,0.6923068569005904,1.312103748640343,0.8820211070961193,0.7560019913304697,1.0715029471818174
